transaction_id,client_id,date_transaction,annee,mois,trimestre,jour_semaine,categorie,produit,type_operation,statut,agence,montant,devise,taux_change_eur,montant_eur,montant_eur_verifie,score_credit_client,categorie_risque,segment_client,solde_avant,is_anomaly
TXN000604,CLI0028,2022-06-16 14:53:00,2022,6,2,Thursday,Virement international,Assurance Vie,Debit,Complete,Lyon-Part-Dieu,-5720.11,EUR,1.0,-5720.11,-5720.11,667.0,Medium,Standard,389.69,True
TXN000818,CLI0069,2022-01-28 00:50:00,2022,1,1,Friday,Depot especes,PEA,Credit,Complete,Marseille-Vieux-Port,363.7,CHF,0.97,374.95,374.95,647.0,Medium,Standard,4339.76,False
TXN000454,CLI0030,2024-11-18 03:13:00,2024,11,4,Monday,Virement,Assurance Vie,Debit,Complete,Lyon-Part-Dieu,-1650.46,MAD,10.85,-152.12,-152.12,391.0,High,Risque,35247.25,False
TXN001547,CLI0127,2023-02-11 14:37:00,2023,2,1,Saturday,Retrait DAB,Compte Epargne,Debit,Complete,Nice-Massena,-230.73,EUR,1.0,-230.73,-230.73,691.0,Medium,Standard,27871.45,False
TXN001741,CLI0121,2024-05-31 02:59:00,2024,5,2,Friday,Virement,Livret A,Debit,Complete,Marseille-Vieux-Port,-1742.31,EUR,1.0,-1742.31,-1742.31,818.0,Low,Premium,18088.76,False
TXN001645,CLI0047,2023-06-16 14:40:00,2023,6,2,Friday,Virement international,Credit Auto,Debit,Complete,Lyon-Part-Dieu,-7146.65,MAD,10.85,-658.68,-658.68,397.0,High,Risque,47797.5,True
TXN000814,CLI0069,2024-03-20 04:28:00,2024,3,1,Wednesday,Retrait DAB,PEA,Credit,Complete,Marseille-Vieux-Port,131.23,EUR,1.0,131.23,131.23,647.0,Medium,Standard,24002.44,False
TXN001590,CLI0143,2023-06-03 11:51:00,2023,6,2,Saturday,Retrait DAB,Compte Courant,Credit,Complete,Lyon-Part-Dieu,381.16,EUR,1.0,381.16,381.16,782.0,Low,Premium,47234.18,False
TXN000214,CLI0039,2022-03-14 17:51:00,2022,3,1,Monday,Depot especes,Compte Epargne,Credit,Complete,Lille-Grand-Place,2746.15,CHF,0.97,2831.08,2831.08,631.0,Medium,Standard,12488.33,False
TXN001042,CLI0035,2023-08-03 21:46:00,2023,8,3,Thursday,Remboursement credit,Livret A,Credit,Complete,Lyon-Part-Dieu,2624.42,USD,1.08,2430.02,2430.02,600.0,Medium,Standard,33526.85,False
TXN001751,CLI0003,2022-10-18 15:39:00,2022,10,4,Tuesday,Interets,PEA,Credit,Complete,Lyon-Part-Dieu,1849.39,GBP,0.86,2150.45,2150.45,587.0,Medium,Standard,37444.8,False
TXN000962,CLI0048,2022-03-27 17:45:00,2022,3,1,Sunday,Interets,Assurance Vie,Credit,Rejete,Toulouse-Capitole,722.46,EUR,1.0,722.46,722.46,670.0,Medium,Standard,904.3,False
TXN001057,CLI0103,2023-07-13 00:26:00,2023,7,3,Thursday,Depot especes,Credit Immobilier,Credit,Complete,Paris-Centre,661.05,USD,1.08,612.08,612.08,683.0,Medium,Standard,23175.82,False
TXN000560,CLI0078,2024-11-30 15:50:00,2024,11,4,Saturday,Prelevement,Credit Auto,Debit,Complete,Inconnue,-1424.76,USD,1.08,-1319.22,-1319.22,647.0,Medium,Standard,13157.1,False
TXN001701,CLI0059,2023-03-22 12:33:00,2023,3,1,Wednesday,Prelevement,Credit Auto,Credit,Rejete,Paris-Centre,2428.06,USD,1.08,2248.2,2248.2,594.0,Medium,Standard,45430.81,False
TXN001488,CLI0084,2023-11-01 10:12:00,2023,11,4,Wednesday,Paiement CB,PEA,Credit,Complete,Marseille-Vieux-Port,71.47,EUR,1.0,71.47,71.47,684.0,Medium,Standard,10801.93,False
TXN000535,CLI0109,2022-06-26 04:13:00,2022,6,2,Sunday,Remboursement credit,PEA,Credit,Complete,Lyon-Part-Dieu,944.53,EUR,1.0,944.53,944.53,701.0,Low,Standard,48008.76,False
TXN000697,CLI0104,2022-01-25 15:41:00,2022,1,1,Tuesday,Remboursement credit,Credit Immobilier,Credit,Complete,Nantes-Commerce,1562.31,GBP,0.86,1816.64,1816.64,690.0,Medium,Standard,11456.17,False
TXN001109,CLI0091,2022-10-31 06:19:00,2022,10,4,Monday,Depot especes,Compte Courant,Debit,Complete,Nantes-Commerce,-585.68,EUR,1.0,-585.68,-585.68,442.0,High,Risque,27049.8,False
TXN001811,CLI0109,2023-01-06 03:38:00,2023,1,1,Friday,Depot especes,Assurance Vie,Debit,Complete,Lyon-Part-Dieu,-73.35,EUR,1.0,-73.35,-73.35,701.0,Low,Standard,1567.04,False
TXN001490,CLI0069,2022-08-12 09:49:00,2022,8,3,Friday,Depot especes,PEA,Debit,Complete,Marseille-Vieux-Port,-2387.74,USD,1.08,-2210.87,-2210.87,647.0,Medium,Standard,19208.33,False
TXN000237,CLI0041,2024-09-24 20:20:00,2024,9,3,Tuesday,Remboursement credit,PEA,Credit,Complete,Inconnue,563.9,USD,1.08,522.13,522.13,645.0,Medium,Standard,29488.61,False
TXN001901,CLI0022,2024-12-31 05:10:00,2024,12,4,Tuesday,Interets,Credit Immobilier,Credit,Complete,Inconnue,2823.59,MAD,10.85,260.24,260.24,787.0,Low,Premium,33442.11,False
TXN001258,CLI0012,2024-09-27 07:45:00,2024,9,3,Friday,Remboursement credit,PEA,Debit,Complete,Lille-Grand-Place,-2552.95,EUR,1.0,-2552.95,-2552.95,778.0,Low,Premium,18428.13,False
TXN001462,CLI0044,2024-03-21 09:32:00,2024,3,1,Thursday,Virement international,Compte Epargne,Credit,Complete,Lyon-Part-Dieu,535.41,EUR,1.0,535.41,535.41,469.0,High,Risque,49746.95,False
TXN000896,CLI0054,2023-10-01 22:29:00,2023,10,4,Sunday,Virement international,Livret A,Credit,En attente,Bordeaux-Meriadeck,5311.26,USD,1.08,4917.83,4917.83,347.0,High,Risque,11017.36,True
TXN001706,CLI0013,2023-01-19 12:38:00,2023,1,1,Thursday,Interets,Credit Immobilier,Credit,Complete,Toulouse-Capitole,1518.61,EUR,1.0,1518.61,1518.61,351.0,High,Standard,10075.17,False
TXN001206,CLI0039,2023-02-08 20:20:00,2023,2,1,Wednesday,Prelevement,Livret A,Credit,Complete,Lille-Grand-Place,912.43,MAD,10.85,84.09,84.09,631.0,Medium,Standard,49180.19,False
TXN001622,CLI0068,2022-09-28 03:52:00,2022,9,3,Wednesday,Virement international,PEA,Credit,Complete,Lyon-Part-Dieu,4517.71,EUR,1.0,4517.71,4517.71,605.0,Medium,Standard,41766.92,False
TXN000977,CLI0072,2024-10-07 10:03:00,2024,10,4,Monday,Prelevement,Compte Epargne,Credit,Complete,Marseille-Vieux-Port,1714.19,EUR,1.0,1714.19,1714.19,606.0,Medium,Standard,19264.98,False
TXN000579,CLI0032,2024-03-09 23:47:00,2024,3,1,Saturday,Virement international,Credit Immobilier,Debit,Complete,Paris-Centre,-2040.32,EUR,1.0,-2040.32,-2040.32,621.0,Medium,Standard,10784.02,False
TXN001962,CLI0041,2023-05-22 06:11:00,2023,5,2,Monday,Virement international,PEA,Debit,Complete,Inconnue,-251.17,MAD,10.85,-23.15,-23.15,643.0,Medium,Standard,7782.82,False
TXN001171,CLI0087,2024-03-07 14:07:00,2024,3,1,Thursday,Interets,Credit Consommation,Debit,Complete,Toulouse-Capitole,-2022.68,CHF,0.97,-2085.24,-2085.24,607.0,Medium,Standard,12048.62,False
TXN000819,CLI0036,2024-06-28 05:19:00,2024,6,2,Friday,Interets,Compte Courant,Debit,Complete,Marseille-Vieux-Port,-1028.68,USD,1.08,-952.48,-952.48,572.0,High,Risque,13446.09,False
TXN001824,CLI0084,2024-11-14 01:06:00,2024,11,4,Thursday,Retrait DAB,PEA,Credit,Complete,Marseille-Vieux-Port,265.7,EUR,1.0,265.7,265.7,684.0,Medium,Standard,23970.47,False
TXN000982,CLI0117,2022-09-03 14:56:00,2022,9,3,Saturday,Paiement CB,Credit Immobilier,Debit,Rejete,Lille-Grand-Place,-227.49,CHF,0.97,-234.53,-234.53,643.0,Medium,Standard,36608.52,False
TXN001283,CLI0131,2022-05-20 15:32:00,2022,5,2,Friday,Depot especes,Credit Immobilier,Debit,Complete,Marseille-Vieux-Port,-2970.11,GBP,0.86,-3453.62,-3453.62,645.0,Medium,Premium,37695.35,False
TXN000368,CLI0090,2022-12-24 09:22:00,2022,12,4,Saturday,Retrait DAB,Credit Auto,Debit,En attente,Nantes-Commerce,-176.04,EUR,1.0,-176.04,-176.04,645.0,Medium,Standard,19115.44,False
TXN001635,CLI0093,2023-05-11 10:55:00,2023,5,2,Thursday,Interets,Compte Courant,Debit,Complete,Marseille-Vieux-Port,-2759.27,EUR,1.0,-2759.27,-2759.27,786.0,Low,Premium,13723.12,False
TXN001696,CLI0128,2023-02-02 20:10:00,2023,2,1,Thursday,Virement,Compte Courant,Credit,Complete,Marseille-Vieux-Port,2615.6,EUR,1.0,2615.6,2615.6,683.0,Medium,Standard,20605.01,False
TXN000300,CLI0046,2022-09-20 03:24:00,2022,9,3,Tuesday,Depot especes,PEA,Credit,Complete,Bordeaux-Meriadeck,1989.69,USD,1.08,1842.31,1842.31,841.0,Low,Premium,19294.67,False
TXN000049,CLI0017,2024-01-12 16:37:00,2024,1,1,Friday,Interets,Compte Courant,Debit,Complete,Bordeaux-Meriadeck,-371.71,EUR,1.0,-371.71,-371.71,645.0,Medium,Standard,45446.71,False
TXN001705,CLI0057,2023-04-10 13:27:00,2023,4,2,Monday,Virement international,Compte Courant,Debit,Complete,Nice-Massena,-879.44,EUR,1.0,-879.44,-879.44,435.0,High,Risque,4672.74,False
TXN000772,CLI0148,2024-12-06 11:38:00,2024,12,4,Friday,Interets,Livret A,Debit,Complete,Lille-Grand-Place,-1637.72,USD,1.08,-1516.41,-1516.41,713.0,Low,Standard,2332.3,False
TXN000148,CLI0049,2022-03-22 02:12:00,2022,3,1,Tuesday,Virement,Credit Consommation,Credit,Complete,Inconnue,2423.72,EUR,1.0,2423.72,2423.72,593.0,Medium,Standard,43486.75,False
TXN001169,CLI0046,2024-06-30 00:39:00,2024,6,2,Sunday,Depot especes,Livret A,Debit,Complete,Bordeaux-Meriadeck,-164.38,GBP,0.86,-191.14,-191.14,841.0,Low,Premium,15652.1,False
TXN000743,CLI0026,2022-01-15 21:37:00,2022,1,1,Saturday,Virement,Credit Consommation,Debit,Complete,Lille-Grand-Place,-2378.16,EUR,1.0,-2378.16,-2378.16,699.0,Medium,Standard,462.37,False
TXN001830,CLI0118,2024-01-30 15:21:00,2024,1,1,Tuesday,Virement international,Credit Immobilier,Credit,En attente,Lille-Grand-Place,5153.85,EUR,1.0,5153.85,5153.85,641.0,Medium,Standard,37120.67,True
TXN001151,CLI0102,2022-07-05 22:38:00,2022,7,3,Tuesday,Prelevement,Assurance Vie,Credit,Complete,Marseille-Vieux-Port,2748.36,EUR,1.0,2748.36,2748.36,677.0,Medium,Standard,17074.18,False
TXN001460,CLI0043,2022-12-01 00:24:00,2022,12,4,Thursday,Prelevement,Credit Consommation,Credit,Complete,Bordeaux-Meriadeck,382.23,EUR,1.0,382.23,382.23,735.0,Low,Premium,48979.26,False
TXN000379,CLI0070,2024-12-25 08:26:00,2024,12,4,Wednesday,Paiement CB,Credit Immobilier,Debit,Complete,Nantes-Commerce,-110.24,EUR,1.0,-110.24,-110.24,425.0,High,Risque,31880.95,False
TXN001899,CLI0079,2024-06-19 13:14:00,2024,6,2,Wednesday,Depot especes,Compte Courant,Debit,Complete,Paris-Centre,-2563.78,CHF,0.97,-2643.07,-2643.07,689.0,Medium,Standard,4496.82,False
TXN000625,CLI0129,2023-11-23 13:07:00,2023,11,4,Thursday,Virement,Credit Consommation,Debit,Complete,Paris-Centre,-1871.81,GBP,0.86,-2176.52,-2176.52,573.0,High,Risque,49683.77,False
TXN000194,CLI0095,2023-11-02 18:00:00,2023,11,4,Thursday,Interets,Livret A,Credit,Complete,Nantes-Commerce,2613.28,MAD,10.85,240.86,240.86,668.0,Medium,Standard,22976.62,False
TXN001036,CLI0063,2023-11-23 15:43:00,2023,11,4,Thursday,Paiement CB,Credit Consommation,Debit,Complete,Paris-Centre,-212.55,USD,1.08,-196.81,-196.81,426.0,High,Risque,45053.19,False
TXN000543,CLI0078,2024-01-13 03:34:00,2024,1,1,Saturday,Paiement CB,Compte Courant,Credit,Complete,Marseille-Vieux-Port,298.42,USD,1.08,276.31,276.31,647.0,Medium,Standard,14142.75,False
TXN000516,CLI0118,2024-08-07 04:55:00,2024,8,3,Wednesday,Virement,PEA,Debit,Complete,Lille-Grand-Place,-2124.25,MAD,10.85,-195.78,-195.78,641.0,Medium,Standard,35224.71,False
TXN000649,CLI0043,2023-09-25 17:41:00,2023,9,3,Monday,Virement,Credit Consommation,Credit,Rejete,Bordeaux-Meriadeck,415.16,EUR,1.0,415.16,415.16,735.0,Low,Premium,27137.53,False
TXN001844,CLI0125,2022-08-25 03:24:00,2022,8,3,Thursday,Depot especes,Compte Courant,Debit,Complete,Lille-Grand-Place,-906.02,EUR,1.0,-906.02,-906.02,810.0,Low,Premium,41932.13,False
TXN000769,CLI0101,2022-09-12 06:42:00,2022,9,3,Monday,Interets,Credit Immobilier,Debit,Complete,Marseille-Vieux-Port,-2697.93,EUR,1.0,-2697.93,-2697.93,655.0,Medium,Standard,22416.92,False
TXN000905,CLI0004,2022-02-12 05:16:00,2022,2,1,Saturday,Interets,Compte Courant,Debit,Complete,Bordeaux-Meriadeck,-2649.71,EUR,1.0,-2649.71,-2649.71,586.0,Medium,Standard,48480.12,False
TXN001134,CLI0077,2023-10-01 06:59:00,2023,10,4,Sunday,Virement,Livret A,Credit,Complete,Paris-Centre,2213.71,EUR,1.0,2213.71,2213.71,322.0,High,Risque,20577.74,False
TXN001489,CLI0108,2024-12-10 03:15:00,2024,12,4,Tuesday,Interets,PEA,Debit,Complete,Inconnue,-2406.47,USD,1.08,-2228.21,-2228.21,375.0,High,Risque,47994.03,False
TXN001236,CLI0008,2024-08-10 04:28:00,2024,8,3,Saturday,Remboursement credit,Credit Auto,Credit,Complete,Nantes-Commerce,1896.38,EUR,1.0,1896.38,1896.38,744.0,Low,Premium,5476.47,False
TXN001875,CLI0024,2024-04-08 22:18:00,2024,4,2,Monday,Depot especes,Compte Epargne,Credit,Complete,Lyon-Part-Dieu,2210.9,GBP,0.86,2570.81,2570.81,592.0,Medium,Standard,27844.53,False
TXN000440,CLI0054,2022-08-12 18:46:00,2022,8,3,Friday,Retrait DAB,Livret A,Debit,Complete,Bordeaux-Meriadeck,-490.09,EUR,1.0,-490.09,-490.09,347.0,High,Risque,34463.85,False
TXN000078,CLI0115,2023-09-26 15:57:00,2023,9,3,Tuesday,Retrait DAB,Credit Auto,Debit,Complete,Toulouse-Capitole,-420.85,EUR,1.0,-420.85,-420.85,709.0,Low,Standard,14160.41,False
TXN000332,CLI0068,2023-02-28 16:58:00,2023,2,1,Tuesday,Virement international,Credit Auto,Debit,En attente,Lyon-Part-Dieu,-6373.39,EUR,1.0,-6373.39,-6373.39,605.0,Medium,Standard,2091.24,True
TXN001159,CLI0144,2022-04-28 11:30:00,2022,4,2,Thursday,Interets,PEA,Debit,Complete,Paris-Centre,-2609.35,EUR,1.0,-2609.35,-2609.35,361.0,High,Risque,35971.55,False
TXN001749,CLI0040,2022-02-03 04:21:00,2022,2,1,Thursday,Retrait DAB,Credit Consommation,Credit,Complete,Nice-Massena,212.61,EUR,1.0,212.61,212.61,491.0,High,Standard,597.05,False
TXN001725,CLI0125,2023-08-03 18:40:00,2023,8,3,Thursday,Remboursement credit,Credit Auto,Credit,Complete,Lille-Grand-Place,1395.48,EUR,1.0,1395.48,1395.48,810.0,Low,Premium,2592.09,False
TXN000586,CLI0130,2023-11-01 14:44:00,2023,11,4,Wednesday,Prelevement,Credit Immobilier,Debit,Complete,Lyon-Part-Dieu,-130.69,EUR,1.0,-130.69,-130.69,586.0,Medium,Standard,39571.86,False
TXN000718,CLI0025,2022-04-01 13:32:00,2022,4,2,Friday,Depot especes,Credit Consommation,Debit,Complete,Lyon-Part-Dieu,-367.67,USD,1.08,-340.44,-340.44,688.0,Medium,Standard,46722.94,False
TXN001252,CLI0078,2022-11-23 03:03:00,2022,11,4,Wednesday,Interets,Compte Epargne,Credit,Complete,Marseille-Vieux-Port,1135.75,EUR,1.0,1135.75,1135.75,647.0,Medium,Standard,18703.77,False
TXN001432,CLI0094,2023-11-23 07:31:00,2023,11,4,Thursday,Virement,Compte Courant,Debit,Complete,Paris-Centre,-2810.0,USD,1.08,-2601.85,-2601.85,435.0,High,Risque,4889.67,False
TXN000537,CLI0075,2023-09-11 18:19:00,2023,9,3,Monday,Interets,Credit Consommation,Credit,Complete,Nice-Massena,1507.6,EUR,1.0,1507.6,1507.6,647.0,Medium,Standard,222.09,False
TXN001117,CLI0016,2023-08-24 11:39:00,2023,8,3,Thursday,Retrait DAB,Credit Immobilier,Debit,Complete,Bordeaux-Meriadeck,-219.14,GBP,0.86,-254.81,-254.81,716.0,Low,Standard,25978.12,False
TXN001603,CLI0034,2023-04-09 18:28:00,2023,4,2,Sunday,Retrait DAB,Livret A,Debit,Complete,Bordeaux-Meriadeck,-98.11,GBP,0.86,-114.08,-114.08,457.0,High,Standard,5725.21,False
TXN000529,CLI0128,2023-10-18 04:00:00,2023,10,4,Wednesday,Depot especes,PEA,Debit,Complete,Marseille-Vieux-Port,-2911.94,CHF,0.97,-3002.0,-3002.0,683.0,Medium,Standard,14848.29,False
TXN001115,CLI0077,2022-06-22 20:41:00,2022,6,2,Wednesday,Retrait DAB,Compte Courant,Credit,Rejete,Paris-Centre,408.88,MAD,10.85,37.68,37.68,322.0,High,Risque,13808.33,False
TXN001664,CLI0002,2024-06-07 03:49:00,2024,6,2,Friday,Virement international,PEA,Debit,Complete,Lyon-Part-Dieu,-1074.1,EUR,1.0,-1074.1,-1074.1,606.0,Medium,Standard,27575.0,False
TXN000141,CLI0089,2022-08-20 01:51:00,2022,8,3,Saturday,Depot especes,Compte Courant,Credit,Complete,Bordeaux-Meriadeck,1997.58,EUR,1.0,1997.58,1997.58,638.0,Medium,Standard,3457.82,False
TXN001766,CLI0128,2024-08-09 00:51:00,2024,8,3,Friday,Virement international,Compte Epargne,Credit,Complete,Marseille-Vieux-Port,1496.44,EUR,1.0,1496.44,1496.44,683.0,Medium,Standard,34249.3,False
TXN000984,CLI0019,2022-03-20 13:06:00,2022,3,1,Sunday,Virement international,PEA,Credit,Complete,Lille-Grand-Place,7472.47,CHF,0.97,7703.58,7703.58,505.0,High,Risque,27952.7,True
TXN000466,CLI0089,2024-11-11 12:54:00,2024,11,4,Monday,Prelevement,PEA,Debit,En attente,Bordeaux-Meriadeck,-426.29,EUR,1.0,-426.29,-426.29,638.0,Medium,Standard,48398.19,False
TXN000613,CLI0012,2023-09-02 10:37:00,2023,9,3,Saturday,Prelevement,Credit Auto,Credit,Complete,Lille-Grand-Place,2186.08,EUR,1.0,2186.08,2186.08,645.0,Medium,Premium,13327.21,False
TXN000163,CLI0021,2024-06-14 07:53:00,2024,6,2,Friday,Virement international,Compte Epargne,Credit,Rejete,Marseille-Vieux-Port,792.94,EUR,1.0,792.94,792.94,697.0,Medium,Standard,16386.19,False
TXN000114,CLI0087,2023-02-12 19:32:00,2023,2,1,Sunday,Virement international,Compte Courant,Debit,Complete,Toulouse-Capitole,-3330.82,USD,1.08,-3084.09,-3084.09,607.0,Medium,Standard,16718.73,False
TXN001964,CLI0009,2024-10-29 17:51:00,2024,10,4,Tuesday,Retrait DAB,Credit Consommation,Credit,Complete,Nice-Massena,288.93,GBP,0.86,335.97,335.97,591.0,Medium,Standard,37777.15,False
TXN001003,CLI0060,2023-06-01 13:19:00,2023,6,2,Thursday,Virement,Compte Courant,Credit,Complete,Marseille-Vieux-Port,2234.51,USD,1.08,2068.99,2068.99,842.0,Low,Premium,28309.09,False
TXN000720,CLI0057,2023-07-25 20:39:00,2023,7,3,Tuesday,Prelevement,Credit Consommation,Debit,Complete,Nice-Massena,-1138.49,USD,1.08,-1054.16,-1054.16,435.0,High,Risque,38400.5,False
TXN000904,CLI0123,2023-05-04 05:20:00,2023,5,2,Thursday,Paiement CB,PEA,Debit,En attente,Bordeaux-Meriadeck,-347.09,GBP,0.86,-403.59,-403.59,595.0,Medium,Standard,7177.5,False
TXN001170,CLI0075,2023-01-05 18:33:00,2023,1,1,Thursday,Prelevement,Credit Consommation,Debit,Complete,Nice-Massena,-543.79,EUR,1.0,-543.79,-543.79,647.0,Medium,Standard,49867.36,False
TXN001716,CLI0122,2023-05-30 18:04:00,2023,5,2,Tuesday,Virement,Livret A,Credit,Complete,Nantes-Commerce,2407.88,EUR,1.0,2407.88,2407.88,824.0,Low,Standard,21463.14,False
TXN000611,CLI0077,2023-08-29 18:03:00,2023,8,3,Tuesday,Retrait DAB,Livret A,Credit,Complete,Paris-Centre,284.48,EUR,1.0,284.48,284.48,322.0,High,Risque,20709.67,False
TXN001312,CLI0044,2022-02-12 16:32:00,2022,2,1,Saturday,Paiement CB,Credit Immobilier,Debit,Complete,Lyon-Part-Dieu,-449.52,EUR,1.0,-449.52,-449.52,469.0,High,Risque,7879.88,False
TXN000531,CLI0079,2023-03-28 14:22:00,2023,3,1,Tuesday,Virement,Credit Consommation,Debit,Complete,Paris-Centre,-322.82,EUR,1.0,-322.82,-322.82,689.0,Medium,Standard,11184.98,False
TXN001780,CLI0005,2022-04-04 09:10:00,2022,4,2,Monday,Paiement CB,Livret A,Debit,Complete,Lille-Grand-Place,-313.63,USD,1.08,-290.4,-290.4,694.0,Medium,Standard,24331.32,False
TXN001736,CLI0148,2022-11-19 03:00:00,2022,11,4,Saturday,Paiement CB,Credit Auto,Credit,Complete,Lille-Grand-Place,498.9,EUR,1.0,498.9,498.9,713.0,Low,Standard,34594.47,False
TXN000455,CLI0073,2023-09-30 19:57:00,2023,9,3,Saturday,Retrait DAB,Credit Immobilier,Debit,Complete,Marseille-Vieux-Port,-182.59,EUR,1.0,-182.59,-182.59,747.0,Low,Premium,45174.29,False
TXN000804,CLI0011,2024-07-01 03:04:00,2024,7,3,Monday,Retrait DAB,Assurance Vie,Credit,Complete,Bordeaux-Meriadeck,472.07,EUR,1.0,472.07,472.07,672.0,Medium,Standard,49483.27,False
TXN000431,CLI0007,2023-02-18 14:05:00,2023,2,1,Saturday,Depot especes,Credit Immobilier,Credit,Complete,Nantes-Commerce,787.74,EUR,1.0,787.74,787.74,635.0,Medium,Standard,6264.86,False
TXN000830,CLI0036,2024-05-12 07:13:00,2024,5,2,Sunday,Paiement CB,Credit Immobilier,Debit,Complete,Marseille-Vieux-Port,-417.35,EUR,1.0,-417.35,-417.35,572.0,High,Risque,34819.46,False
TXN001260,CLI0096,2023-08-22 04:52:00,2023,8,3,Tuesday,Interets,Compte Epargne,Credit,Complete,Lyon-Part-Dieu,2034.34,MAD,10.85,187.5,187.5,710.0,Low,Standard,21642.4,False
TXN000477,CLI0029,2022-11-06 21:28:00,2022,11,4,Sunday,Depot especes,Credit Consommation,Debit,Complete,Paris-Centre,-1140.81,CHF,0.97,-1176.09,-1176.09,696.0,Medium,Standard,39988.66,False
TXN001028,CLI0056,2023-05-21 09:53:00,2023,5,2,Sunday,Virement international,Credit Consommation,Credit,Complete,Toulouse-Capitole,5510.95,EUR,1.0,5510.95,5510.95,645.0,Medium,Risque,36931.71,True
TXN000626,CLI0091,2023-07-02 04:54:00,2023,7,3,Sunday,Virement,Livret A,Debit,Complete,Nantes-Commerce,-2085.9,USD,1.08,-1931.39,-1931.39,442.0,High,Risque,46338.94,False
TXN001790,CLI0017,2022-02-10 12:57:00,2022,2,1,Thursday,Interets,Compte Courant,Debit,Complete,Bordeaux-Meriadeck,-1472.72,EUR,1.0,-1472.72,-1472.72,649.0,Medium,Standard,31494.57,False
TXN000284,CLI0026,2024-07-24 09:16:00,2024,7,3,Wednesday,Paiement CB,Credit Immobilier,Debit,Complete,Lille-Grand-Place,-242.85,EUR,1.0,-242.85,-242.85,699.0,Medium,Standard,42627.21,False
TXN000006,CLI0048,2024-09-18 08:46:00,2024,9,3,Wednesday,Retrait DAB,Assurance Vie,Credit,Rejete,Toulouse-Capitole,303.0,EUR,1.0,303.0,303.0,670.0,Medium,Standard,41648.16,False
TXN001634,CLI0040,2024-04-05 07:43:00,2024,4,2,Friday,Virement international,Assurance Vie,Debit,Complete,Nice-Massena,-1628.77,USD,1.08,-1508.12,-1508.12,491.0,High,Risque,44094.27,False
TXN000421,CLI0135,2022-10-25 20:59:00,2022,10,4,Tuesday,Depot especes,Livret A,Debit,Complete,Nantes-Commerce,-1716.29,EUR,1.0,-1716.29,-1716.29,593.0,Medium,Standard,47435.22,False
TXN001818,CLI0014,2022-07-09 08:28:00,2022,7,3,Saturday,Virement,Credit Consommation,Debit,Complete,Marseille-Vieux-Port,-1389.62,EUR,1.0,-1389.62,-1389.62,673.0,Medium,Standard,31967.57,False
TXN001650,CLI0045,2023-05-14 11:43:00,2023,5,2,Sunday,Virement international,PEA,Debit,Complete,Bordeaux-Meriadeck,-4623.24,EUR,1.0,-4623.24,-4623.24,704.0,Low,Standard,1759.56,False
TXN000920,CLI0036,2024-11-14 11:08:00,2024,11,4,Thursday,Paiement CB,Assurance Vie,Credit,Complete,Marseille-Vieux-Port,318.03,USD,1.08,294.47,294.47,572.0,High,Risque,42270.86,False
TXN000370,CLI0042,2023-10-11 20:18:00,2023,10,4,Wednesday,Virement international,Compte Epargne,Credit,Complete,Bordeaux-Meriadeck,5741.38,EUR,1.0,5741.38,5741.38,638.0,Medium,Standard,22300.43,True
TXN000676,CLI0106,2022-01-22 14:24:00,2022,1,1,Saturday,Retrait DAB,Livret A,Debit,Complete,Nantes-Commerce,-242.82,GBP,0.86,-282.35,-282.35,645.0,Medium,Standard,46885.48,False
TXN000966,CLI0055,2024-11-06 18:45:00,2024,11,4,Wednesday,Virement international,Compte Courant,Debit,Complete,Bordeaux-Meriadeck,-2883.61,EUR,1.0,-2883.61,-2883.61,703.0,Low,Standard,7588.73,False
TXN000273,CLI0071,2022-12-12 18:48:00,2022,12,4,Monday,Retrait DAB,Livret A,Credit,Complete,Paris-Centre,96.05,USD,1.08,88.94,88.94,797.0,Low,Premium,21742.2,False
TXN000103,CLI0129,2024-11-27 04:19:00,2024,11,4,Wednesday,Virement,Credit Consommation,Debit,Complete,Paris-Centre,-535.74,GBP,0.86,-622.95,-622.95,645.0,Medium,Risque,47051.11,False
TXN000276,CLI0129,2022-04-04 09:18:00,2022,4,2,Monday,Paiement CB,PEA,Debit,Complete,Paris-Centre,-238.84,EUR,1.0,-238.84,-238.84,645.0,Medium,Risque,34370.33,False
TXN001411,CLI0148,2022-03-22 20:30:00,2022,3,1,Tuesday,Remboursement credit,Compte Epargne,Debit,Complete,Lille-Grand-Place,-206.46,USD,1.08,-191.17,-191.17,713.0,Low,Standard,30749.02,False
TXN000354,CLI0030,2023-05-28 22:28:00,2023,5,2,Sunday,Paiement CB,Credit Consommation,Credit,Complete,Lyon-Part-Dieu,483.71,GBP,0.86,562.45,562.45,391.0,High,Risque,48065.81,False
TXN000924,CLI0052,2022-11-10 19:56:00,2022,11,4,Thursday,Prelevement,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-407.05,EUR,1.0,-407.05,-407.05,838.0,Low,Premium,1330.35,False
TXN000326,CLI0081,2024-06-12 08:53:00,2024,6,2,Wednesday,Retrait DAB,PEA,Credit,Complete,Toulouse-Capitole,192.55,USD,1.08,178.29,178.29,645.0,Medium,Standard,23196.13,False
TXN001396,CLI0041,2022-12-17 11:02:00,2022,12,4,Saturday,Interets,Compte Epargne,Credit,Complete,Bordeaux-Meriadeck,1622.44,EUR,1.0,1622.44,1622.44,643.0,Medium,Standard,38244.44,False
